id,title,category,subcategory,description,short_description,tags,review_summary,review_keywords,rating_estimate,review_count_estimate,address,city,state,zip,latitude,longitude,website,phone,image,popularity_score,price_level,family_friendly,outdoor,seasonal_tags,hours
mi_097,Bank of America,Banks / Financial Services,Bank,"National bank providing banking, credit cards, and wealth management.","National bank providing banking, credit cards, and wealth management.","finance,bank,banking",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_098,Umpqua Bank,Banks / Financial Services,Bank,"Regional bank providing personal banking, loans, and business solutions.","Regional bank providing personal banking, loans, and business solutions.","finance,bank,banking",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_099,Banner Bank,Banks / Financial Services,Bank,Community-focused bank offering commercial and personal banking services.,Community-focused bank offering commercial and personal banking services.,"finance,bank,banking",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_100,KeyBank,Banks / Financial Services,Bank,Full-service bank providing retail banking and financial advisory services.,Full-service bank providing retail banking and financial advisory services.,"finance,bank,banking",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_101,Edward Jones,Banks / Financial Services,Financial Advisory,Financial advisory firm specializing in investment planning and retirement.,Financial advisory firm specializing in investment planning and retirement.,"finance,financial-advisory,retirement",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_102,Heritage Wealth Advisors,Banks / Financial Services,Wealth Management,Professional financial group offering estate and investment planning.,Professional financial group offering estate and investment planning.,"finance,wealth-management",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_103,Windermere Mercer Island,Professional Services,Real Estate,Real estate agency specializing in residential sales and property management.,Real estate agency specializing in residential sales and property management.,"professional-services,real-estate,property-management",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_104,John L. Scott Mercer Island,Professional Services,Real Estate,Full-service real estate brokerage serving buyers and sellers.,Full-service real estate brokerage serving buyers and sellers.,"professional-services,real-estate",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_105,Coldwell Banker Bain,Professional Services,Bank,Real estate firm providing residential and commercial property services.,Real estate firm providing residential and commercial property services.,"professional-services,bank,banking,real-estate",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_106,Six Walls Interior Design,Professional Services,Professional Services,Professional design firm offering residential and commercial interior services.,Professional design firm offering residential and commercial interior services.,"professional-services,interior-design",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_107,Brandt Law Group,Professional Services,Law Firm,Business and construction law firm physically located in the Town Center (Suite 315).,Business and construction law firm physically located in the Town Center (Suite 315).,"professional-services,law-firm,legal",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_108,Kristof Law Offices,Professional Services,Law Firm,Local legal practice specializing in insurance subrogation (Suite 360).,Local legal practice specializing in insurance subrogation (Suite 360).,"professional-services,law-firm,legal",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_109,Mercer Law PLLC,Professional Services,Real Estate,"Neighborhood law firm focusing on business, real estate, and estate planning.","Neighborhood law firm focusing on business, real estate, and estate planning.","professional-services,real-estate,estate-planning,legal",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_110,Mercer Island Insurance,Professional Services,Insurance,"Independent agency offering home, auto, and business insurance policies.","Independent agency offering home, auto, and business insurance policies.","professional-services,insurance",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_111,Island Executive Center,Professional Services,Spa,Managed office space provider hosting local professionals and remote workers.,Managed office space provider hosting local professionals and remote workers.,"professional-services,spa",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_112,The UPS Store,Local Services,Shipping,"Shipping and business services, including mailboxes, packaging, and printing.","Shipping and business services, including mailboxes, packaging, and printing.","services,shipping,printing",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_113,Postal Service (USPS Mercer Island),Local Services,Shipping,Local post office providing mail services and shipping.,Local post office providing mail services and shipping.,"services,shipping",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_114,Island Cleaners,Local Services,Dry Cleaning,Dry cleaning and laundry service offering clothing care and alterations.,Dry cleaning and laundry service offering clothing care and alterations.,"services,dry-cleaning,laundry",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_115,Puppy Bubbles,Local Services,Pet Supplies,"Dog grooming and pet care services, including baths and haircuts.","Dog grooming and pet care services, including baths and haircuts.","services,pet-supplies,pet,haircuts,pets",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_116,Mercer Island Electric,Local Services,Electrical,Electrical services company providing residential and commercial work.,Electrical services company providing residential and commercial work.,"services,electrical",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_117,Mercer Island Plumbing,Local Services,Plumbing,Plumbing service offering repair and installation for homes and businesses.,Plumbing service offering repair and installation for homes and businesses.,"services,plumbing",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_118,Island Heating & Air,Local Services,HVAC,HVAC provider specializing in repair and maintenance of heating systems.,HVAC provider specializing in repair and maintenance of heating systems.,"services,hvac",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_119,Mercer Island Children's Center,Local Services,Childcare,Early childhood education and childcare facility.,Early childhood education and childcare facility.,"services,childcare,children",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_120,Country Village Day School,Local Services,Preschool,Private preschool and early education center.,Private preschool and early education center.,"services,preschool",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_121,Youth Theatre Northwest,Arts / Education / Community,Theater,Nonprofit youth theater offering training and stage productions.,Nonprofit youth theater offering training and stage productions.,"community,theater",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_122,Island Youth Ballet,Arts / Education / Community,Dance,Ballet school providing classical and contemporary dance instruction.,Ballet school providing classical and contemporary dance instruction.,"community,dance",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_123,Mercer Island Library,Arts / Education / Community,Library,"Public library branch offering books, media, and community programs.","Public library branch offering books, media, and community programs.","community,library,books",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_124,Mercer Island Community Center,Arts / Education / Community,Spa,Community hub offering recreational activities and event spaces.,Community hub offering recreational activities and event spaces.,"community,spa,event-spaces",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_125,Stroum Jewish Community Center,Arts / Education / Community,Community Center,"Community center offering fitness, education, and cultural programs.","Community center offering fitness, education, and cultural programs.","community,community-center",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_126,Boys & Girls Club of Mercer Island,Arts / Education / Community,Community,Youth organization providing after-school programs and sports.,Youth organization providing after-school programs and sports.,"community,after-school",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_127,Mercer Island Thrift Shop,Arts / Education / Community,Thrift,Community store selling donated clothing and household items.,Community store selling donated clothing and household items.,"community,thrift",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_128,Mercer Island Farmers Market,Arts / Education / Community,Farmers Market,Seasonal outdoor market featuring local produce and artisanal goods.,Seasonal outdoor market featuring local produce and artisanal goods.,"community,farmers-market,seasonal",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,true,seasonal,NEEDS_RESEARCH
